Class,address,age,block,creator,direction,inter_direction,txFee,txhash,txn_type,type,value
0,0x55d34b686aa8c04921397c5807db9ecedba00a4c,1497998605,3906997.0,0x6b9ef02657339310e28a7a9d4b5f25f7c1f68d61,IN,3,0.00895,0x0448d987a4d86438a472f55ee44e778b03dd13fdd1b6ce9b48f5b074217a7349,external,0,10.1 Ether
0,0x55d34b686aa8c04921397c5807db9ecedba00a4c,1498001845,3907156.0,0x6b9ef02657339310e28a7a9d4b5f25f7c1f68d61,IN,3,0.00525015,0x0adcc5929ab5f4b0acdcfca71c7cc5da743ae85d7c754ce41d3fd9f8dd4124c0,external,0,5.95 Ether
0,0x55d34b686aa8c04921397c5807db9ecedba00a4c,1498001943,3907161.0,0x6b9ef02657339310e28a7a9d4b5f25f7c1f68d61,IN,3,0.00895,0x0ce642aef87f75088298aa0f66b496fc15c8ea61709e4bf4b51560234b205a0f,external,0,5.995 Ether
0,0x55d34b686aa8c04921397c5807db9ecedba00a4c,1497998409,3906990.0,0x6b9ef02657339310e28a7a9d4b5f25f7c1f68d61,IN,3,0.00895,0x0e9c7157a191a7fde4ba029de63cdeeb00534458a53267d657585f2e5665ac10,external,0,8.7 Ether
0,0x55d34b686aa8c04921397c5807db9ecedba00a4c,1497999350,3907032.0,0x6b9ef02657339310e28a7a9d4b5f25f7c1f68d61,IN,3,0.00895,0x11b345d196fe831919b2f132845aa9a08acc234f94f14f9b21d8b85f798fd93f,external,0,10.94 Ether
0,0x55d34b686aa8c04921397c5807db9ecedba00a4c,1497998300,3906984.0,0x6b9ef02657339310e28a7a9d4b5f25f7c1f68d61,IN,3,0.00895,0x124a0c31fd967425feb9f504e180781eb6f008351c14156a038c55d6399695d8,external,0,8.2 Ether
0,0x55d34b686aa8c04921397c5807db9ecedba00a4c,1498001987,3907168.0,0x6b9ef02657339310e28a7a9d4b5f25f7c1f68d61,IN,3,0.00895,0x15474f7612274e6a61170637dd040349efc812c0bd62e44673c4454aa7aefa06,external,0,5.997 Ether
0,0x55d34b686aa8c04921397c5807db9ecedba00a4c,1497999486,3907038.0,0x6b9ef02657339310e28a7a9d4b5f25f7c1f68d61,IN,3,0.00895,0x16a853cb06c232f434bad24697a01418fda46afdfda46a70f7a70268bb79a690,external,0,10.994 Ether
0,0x55d34b686aa8c04921397c5807db9ecedba00a4c,1497993641,3906715.0,0x6b9ef02657339310e28a7a9d4b5f25f7c1f68d61,IN,3,0.0066154,0x17f488f944d18404af8741879de78ed78c65ed9205b6a0f99c316a266bf7351c,external,0,28 Ether
0,0x55d34b686aa8c04921397c5807db9ecedba00a4c,1497999264,3907025.0,0x6b9ef02657339310e28a7a9d4b5f25f7c1f68d61,IN,3,0.00895,0x1b44e1f9e3b9678b11938e5ef494765089bbdeb144d58cd150b01b32b4109b61,external,0,10.3 Ether
0,0x55d34b686aa8c04921397c5807db9ecedba00a4c,1497997937,3906963.0,0x6b9ef02657339310e28a7a9d4b5f25f7c1f68d61,IN,3,0.00525015,0x1bb0b54ea4b224a752c2d786727ff961ec8de051d88ccc8395b4293d6509695f,external,0,9.9 Ether
0,0x55d34b686aa8c04921397c5807db9ecedba00a4c,1497995424,3906805.0,0x6b9ef02657339310e28a7a9d4b5f25f7c1f68d61,IN,3,0.00895,0x1c8c40c2835564b6612a3403f93ac1a97ca06c7aa015fac26a892fe7f4137475,external,0,16 Ether
0,0x55d34b686aa8c04921397c5807db9ecedba00a4c,1497993940,3906728.0,0x6b9ef02657339310e28a7a9d4b5f25f7c1f68d61,IN,3,0.00895,0x1e36aa9445a4150c5ea5ff1857d563ef98ac6e1a68b5db8074557042ab54999d,external,0,21 Ether
0,0x55d34b686aa8c04921397c5807db9ecedba00a4c,1497998694,3907005.0,0x6b9ef02657339310e28a7a9d4b5f25f7c1f68d61,IN,3,0.00895,0x1e68ad92c9faa9156524bcff32cd5157c2b7dfad6e028f2d5fa62309b5fac036,external,0,10.6 Ether
0,0x55d34b686aa8c04921397c5807db9ecedba00a4c,1498008230,3907520.0,0x6b9ef02657339310e28a7a9d4b5f25f7c1f68d61,IN,3,0.0053228,0x3bd31795991b87d2d4c393bc541f4294caa8a367df37afc4c97219fb9892c6b1,external,0,5.4 Ether
0,0x55d34b686aa8c04921397c5807db9ecedba00a4c,1498063392,3908185.0,0x6b9ef02657339310e28a7a9d4b5f25f7c1f68d61,IN,3,0.00895,0x5f86a5a08ea0e98fa34314b0094ecdd4e7d9bb107ce7164498af4bf35b59d7ee,external,0,5.9 Ether
0,0x55d34b686aa8c04921397c5807db9ecedba00a4c,1497992183,3906638.0,0x6b9ef02657339310e28a7a9d4b5f25f7c1f68d61,IN,3,0.006,0xa31d79ccc8069f99751fa6ca6a4547dd92aa4ad999db283a04db1ad93b01eec2,external,0,10 Ether
