Class,address,age,block,creator,direction,inter_direction,txFee,txhash,txn_type,type,value
0,0x255aa6df07540cb5d3d297f0d0d4d84cb52bc8e6,1510694112,4555384.0,0x000f4e7bcc75469aa5c86673eb915db30d267200,IN,3,0.00044526,0x2f1303fcf4260acd446a5269caf5a6904bc8644ac8c1c4dde1b51c701220ac4a,external,0,0 Ether
0,0x255aa6df07540cb5d3d297f0d0d4d84cb52bc8e6,1510214308,4520763.0,0x000f4e7bcc75469aa5c86673eb915db30d267200,IN,3,0.0003562,0xad11616f0d9b1102412077e77ca1892370ca6bf6565090627315eae2f2111450,external,0,0 Ether
