Class,address,age,block,creator,direction,inter_direction,txFee,txhash,txn_type,type,value
0,0x755cdba6ae4f479f7164792b318b2a06c759833b,1497225055,3859889.0,0xd68ba7734753e2ee54103116323aba2d94c78dc5,OUT,2,0.0,0xd85268fff94bf715e78cc397ecb4477a65adf5bf735cf080e1df106807f631e6,internal,call,0.777777777777777 Ether
