Class,address,age,block,creator,direction,inter_direction,txFee,txhash,txn_type,type,value
1,0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,1532795503,6045206.0,0xf39e044e1ab204460e06e87c6dca2c6319fc69e3,IN,3,0.00018945,0x2e1fd81f7eb568faea543f260e9f6fab4bf612b1dae611c540d17d2c59b718db,external,0,0 Ether
1,0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,1532713226,6042514.0,0xf39e044e1ab204460e06e87c6dca2c6319fc69e3,IN,3,0.00276913,0x48874942ecfd84b8c1edbccb8d7c79343ac2d32080d50a7400aba0e2f08906b3,external,0,0.05 Ether
