Class,address,age,block,creator,direction,inter_direction,txFee,txhash,txn_type,type,value
1,0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,1532717282,0.0,0xf39e044e1ab204460e06e87c6dca2c6319fc69e3,OUT,1,0.0,0x2472abdf7f585e1d3e61e0f9cb3a2e322ede61f4026fc2059f61010a378f6f59,internal,call,0.043616492319304 Ether
1,0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,1532741154,0.0,0xf39e044e1ab204460e06e87c6dca2c6319fc69e3,OUT,1,0.0,0x63ab4aff55906888b77e4bc66a8ad9197bd9b8d354f5ced88c73a28d114e5e84,internal,call,0.02575990734788 Ether
