Class,address,age,block,creator,direction,inter_direction,txFee,txhash,txn_type,type,value
0,0xaf4dce16da2877f8c9e00544c93b62ac40631f16,1535109157,6206734.0,0x009ad183826518ca658c2be352eaafb3990416c0,IN,3,4.395e-05,0x4a3b5d7dae7dd5c7da46b62031adc261dc69fdd67e6fc2d4d687afa3acc38ea7,external,0,0 Ether
0,0xaf4dce16da2877f8c9e00544c93b62ac40631f16,1509570786,4474460.0,0x009ad183826518ca658c2be352eaafb3990416c0,IN,3,0.00074338,0x8073acb58a80b192f77d3fecb30dce2899b68d99dccae1904d92ca4d3d6927c3,external,0,0 Ether
