Class,address,age,block,creator,direction,inter_direction,txFee,txhash,txn_type,type,value
0,0xf3a8f103574bc64358e372ed68e95db0b2bb0936,1519685806,5164012.0,0xe0a66218c40230967d4240d25f6220a28e52c7ff,IN,3,0.00022233,0x206465eed626911a86e28b33fbd3d78fe4a49d6a7b36aa34d30faafd9c670ae4,external,0,0 Ether
0,0xf3a8f103574bc64358e372ed68e95db0b2bb0936,1518992752,5117092.0,0xe0a66218c40230967d4240d25f6220a28e52c7ff,IN,3,0.00036432,0x26e838424b36950b7a8e612d649a7abdee42fd5d34e0c4cf3c4ed552331b41ff,external,0,0 Ether
0,0xf3a8f103574bc64358e372ed68e95db0b2bb0936,1520331218,5208109.0,0xe0a66218c40230967d4240d25f6220a28e52c7ff,IN,3,0.00034433,0x3aae3654e3968f50e72c61538f987dd7488f632be319cc0882c604c48fe55ca7,external,0,0 Ether
0,0xf3a8f103574bc64358e372ed68e95db0b2bb0936,1519010296,5118308.0,0xe0a66218c40230967d4240d25f6220a28e52c7ff,IN,3,0.00020212,0x658cb2c046dac3ab6fdff2d72af7aaef80e53b13587d8839db332132df86739d,external,0,0 Ether
0,0xf3a8f103574bc64358e372ed68e95db0b2bb0936,1520376778,5211218.0,0xe0a66218c40230967d4240d25f6220a28e52c7ff,IN,3,0.00073583,0x6e9ca0957f233aef6a343d794e228d002163d0c135ed5ca65d676ab5867a06f8,external,0,0 Ether
0,0xf3a8f103574bc64358e372ed68e95db0b2bb0936,1519386494,5143758.0,0xe0a66218c40230967d4240d25f6220a28e52c7ff,IN,3,0.00076401,0x7460e0d1753ef33c1c06fc426f9d1e468b7acbab8369d22f3b0a54d79eb7783d,external,0,0 Ether
0,0xf3a8f103574bc64358e372ed68e95db0b2bb0936,1519684846,5163939.0,0xe0a66218c40230967d4240d25f6220a28e52c7ff,IN,3,0.0004202,0x76d251b8faffaa392759cc4474a1859f1f388970503b20c13727abeb87cebffe,external,0,0 Ether
0,0xf3a8f103574bc64358e372ed68e95db0b2bb0936,1519177576,5129514.0,0xe0a66218c40230967d4240d25f6220a28e52c7ff,IN,3,0.00051652,0x84d9d100494d360e387d9c79b436abbaef3bfa907754c254f31e937e0d6e44e9,external,0,0 Ether
0,0xf3a8f103574bc64358e372ed68e95db0b2bb0936,1519608136,5158792.0,0xe0a66218c40230967d4240d25f6220a28e52c7ff,IN,3,0.00050531,0x8980f51090b2c2c20f619d6b2eb72108bf7d7abeceb4e4651b30e3eb01135416,external,0,0 Ether
0,0xf3a8f103574bc64358e372ed68e95db0b2bb0936,1519255267,5134862.0,0xe0a66218c40230967d4240d25f6220a28e52c7ff,IN,3,0.00073229,0x8fb5fcf5455a8211978a66eecc00fad26b3a79dc03fbf79b155891c96433337a,external,0,0 Ether
0,0xf3a8f103574bc64358e372ed68e95db0b2bb0936,1519742195,5167877.0,0xe0a66218c40230967d4240d25f6220a28e52c7ff,IN,3,0.0004047,0x9b305fced4d34f465dd0edb7f0d31d7697584b50e802252a8037d18fbeb0da9d,external,0,0 Ether
0,0xf3a8f103574bc64358e372ed68e95db0b2bb0936,1518947603,5113951.0,0xe0a66218c40230967d4240d25f6220a28e52c7ff,IN,3,0.00034435,0x9c6f7cf34a1faefdb4f86dc4fbfe076af7476478354f91d917bfece7aa451162,external,0,0 Ether
