Class,address,age,block,creator,direction,inter_direction,txFee,txhash,txn_type,type,value
0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1541240383,6637299.0,0x4f26ffbe5f04ed43630fdc30a87638d53d0b0876,IN,3,0.00034676,0x3a4be5ccc2ee72d5cb6c1594cf6173e13347a38ef4c0ada1a8b2a76e51bf29ac,external,0,0.0004 Ether
