Class,address,age,block,creator,direction,inter_direction,txFee,txhash,txn_type,type,value
0,0x9d9832d1beb29cc949d75d61415fd00279f84dc2,1535908389,6261608.0,0x3cf26a9fe33c219db87c2e50572e50803efb2981,IN,3,6.3e-05,0x54ea4990b343ddb078d9a0f284883190141953e0b74c7c8dc932af65bc93cf08,external,0,0 Ether
0,0x9d9832d1beb29cc949d75d61415fd00279f84dc2,1535988887,6267091.0,0x3cf26a9fe33c219db87c2e50572e50803efb2981,IN,3,4.883e-05,0x8621f7f57862a4a8e18ac4e12367ac5e8fc0df31c74524fc8f4c7d2bebe8b47e,external,0,0 Ether
0,0x9d9832d1beb29cc949d75d61415fd00279f84dc2,1535841845,6256946.0,0x3cf26a9fe33c219db87c2e50572e50803efb2981,IN,3,6.3e-05,0xab552f3f60565d46fec1a858f0aed70e9355f7c59f822b18b4b305c4a935d76b,external,0,0 Ether
