Class,address,age,block,creator,direction,inter_direction,txFee,txhash,txn_type,type,value
0,0x867ffb5a3871b500f65bdfafe0136f9667deae06,1539674586,6526501.0,0x47d70d729c6efd464cc49ebb6f4ee240219ecb9e,IN,3,0.00016975,0x01c6f5b4d9b12d50b0a822b0530ba1eaf1d1304841606132f8bb727c55b5b91e,external,0,0.5 Ether
0,0x867ffb5a3871b500f65bdfafe0136f9667deae06,1538129716,6416564.0,0x47d70d729c6efd464cc49ebb6f4ee240219ecb9e,IN,3,0.00094959,0x3caeb55e8e7bc55c4376368d368747b9093974262773bd812a9678db5bcce3ee,external,0,0.1 Ether
0,0x867ffb5a3871b500f65bdfafe0136f9667deae06,1540397847,6574674.0,0x47d70d729c6efd464cc49ebb6f4ee240219ecb9e,IN,3,0.000679,0x3f480c5585041285dd63980b0104a32792ad4a6fefa2e128bb972cecb558feab,external,0,0.096 Ether
0,0x867ffb5a3871b500f65bdfafe0136f9667deae06,1540559481,6589174.0,0x47d70d729c6efd464cc49ebb6f4ee240219ecb9e,IN,3,0.00028857,0x4f0a0d7261778eecffc404e2d5b145b6bc4db707a8f54e48c9de6909f0bf4e8f,external,0,0.098 Ether
0,0x867ffb5a3871b500f65bdfafe0136f9667deae06,1538653303,6453656.0,0x47d70d729c6efd464cc49ebb6f4ee240219ecb9e,IN,3,0.00025381,0x6b790771f856044b4791a220e347cab9cbcac96c9cdaee3f332ff8a89455357c,external,0,0.06 Ether
