Class,address,age,block,creator,direction,inter_direction,txFee,txhash,txn_type,type,value
0,0x255aa6df07540cb5d3d297f0d0d4d84cb52bc8e6,1520415496,5213824.0,0x000f4e7bcc75469aa5c86673eb915db30d267200,IN,3,0.0009154,0x018b04e94a672dbfbb4216137b5ecf9bb205cf8d2ffa09d7c9cec35cc4565b13,external,0,0 Ether
0,0x255aa6df07540cb5d3d297f0d0d4d84cb52bc8e6,1520415275,5213804.0,0x000f4e7bcc75469aa5c86673eb915db30d267200,IN,3,0.00213753,0x7d03c231e2d7393ccd93733e4070d2305c1a6b162530c02e584b8eca980e59e7,external,0,0 Ether
