Class,address,age,block,creator,direction,inter_direction,txFee,txhash,txn_type,type,value
1,0xf00e5a59fde1cb2ead96a8be7711abc3f981e0f1,1537909612,0.0,0x96bb98183e5562913e72613c1979d0a13f8ec76b,OUT,2,0.0,0x1e11a44cd043842bcfba616725c2d9afab21f74f90f6f392e265a2be64099bd1,internal,call,0.017222222222222 Ether
1,0xf00e5a59fde1cb2ead96a8be7711abc3f981e0f1,1537884047,6399270.0,0x96bb98183e5562913e72613c1979d0a13f8ec76b,OUT,2,0.0,0x163974d34dba5a2933cb3de7c016979164a9fbe44101b694557c60df9fced04c,internal,call,0.120833333333333 Ether
1,0xf00e5a59fde1cb2ead96a8be7711abc3f981e0f1,1537905856,6400821.0,0x96bb98183e5562913e72613c1979d0a13f8ec76b,OUT,2,0.0,0x8ecaa6fcb0f1aab95406f7e2b35147159adaa02cf06707d5e694a800ece7ae5e,internal,call,0.101111111111111 Ether
