Class,address,age,block,creator,direction,inter_direction,txFee,txhash,txn_type,type,value
0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1538643865,6452958.0,0x4f26ffbe5f04ed43630fdc30a87638d53d0b0876,IN,3,0.00033164,0x4c687a27194f044fdf7ed555306581146891472e581cd37270b1fae65f060c23,external,0,0.005 Ether
0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1538639126,6452628.0,0x4f26ffbe5f04ed43630fdc30a87638d53d0b0876,IN,3,0.00035977,0x532519b909219d811f470e0c07df9883fca2182a4e4d87360883717dcd14af54,external,0,0.0101 Ether
