Class,address,age,block,creator,direction,inter_direction,txFee,txhash,txn_type,type,value
1,0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,1532900608,6055532.0,0xf39e044e1ab204460e06e87c6dca2c6319fc69e3,IN,3,0.00012629999999999998,0x8878b0f35ee66267e35d6d1abb95cc837625a3c6b632d0426bb0ad83ee30e786,external,0,0 Ether
1,0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,1532716323,6042738.0,0xf39e044e1ab204460e06e87c6dca2c6319fc69e3,IN,3,0.000332,0x8bf0352f1568d43f7ca2b19b2ecc3fe2ae4cbf4d24c0163c886505fdf4940653,external,0,0.3 Ether
