Class,address,age,block,creator,direction,inter_direction,txFee,txhash,txn_type,type,value
1,0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,1532740357,6044401.0,0xf39e044e1ab204460e06e87c6dca2c6319fc69e3,OUT,1,0.0,0x745393bea8796ebf31e788b3573d11282ebdb6c1b581012d4e4d765a92623fef,internal,call,0.192116092177679 Ether
1,0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,1532767114,6046204.0,0xf39e044e1ab204460e06e87c6dca2c6319fc69e3,OUT,2,0.0,0xef02d32703b51cbc71d5938551ea1e5465e8c4c7530fe657a7786c8cda0b8dd9,internal,call,0.053459163275432 Ether
