Class,address,age,block,creator,direction,inter_direction,txFee,txhash,txn_type,type,value
0,0xc7af99fe5513eb6710e6d5f44f9989da40f27f26,1527789766,5711433.0,0xba52c75764d6f594735dc735be7f1830cdf58ddf,OUT,2,0.0,0x8675399cb5b67763b8259cbf00c00d008066732c819fae00dc39733fa17cf6be,internal,call,0.0009625 Ether
0,0xc7af99fe5513eb6710e6d5f44f9989da40f27f26,1527788449,5711350.0,0xba52c75764d6f594735dc735be7f1830cdf58ddf,OUT,2,0.0,0xd2877f979d5133837a1c451a0ae4b94683e752dbac0123c86b7ee05977468581,internal,call,0.0009625 Ether
