Class,address,age,block,creator,direction,inter_direction,txFee,txhash,txn_type,type,value
0,0x107c4504cd79c5d2696ea0030a8dd4e92601b82e,1544406048,6860120.0,0xd4e3f10ef300931a969923a218c01a6fa682c91c,IN,3,0.0018917,0x5a52d844c9b1aa647ea470645b7052898bc23d1e79290602c35e4fab38c305ba,external,0,0 Ether
0,0x107c4504cd79c5d2696ea0030a8dd4e92601b82e,1545575072,6940788.0,0xd4e3f10ef300931a969923a218c01a6fa682c91c,IN,3,0.00189426,0x6753452ec67a6d7c8b3854b9045a38c0fc8f641a8ce03f505b46eb8aaacabbc6,external,0,0 Ether
0,0x107c4504cd79c5d2696ea0030a8dd4e92601b82e,1544373011,6854690.0,0xd4e3f10ef300931a969923a218c01a6fa682c91c,IN,3,0.00189042,0x8397e78141bc14b5c91f16cae496ef58f43a4dfb1a19b66dbf17f6bb0d35883c,external,0,0 Ether
0,0x107c4504cd79c5d2696ea0030a8dd4e92601b82e,1544260116,6849783.0,0xd4e3f10ef300931a969923a218c01a6fa682c91c,IN,3,0.00192218,0x9713f55e64b2fdbf46e5f3255e9afae574bad5ff5112bc8ac2f08512eb0f22fb,external,0,0 Ether
0,0x107c4504cd79c5d2696ea0030a8dd4e92601b82e,1544457820,6860698.0,0xd4e3f10ef300931a969923a218c01a6fa682c91c,IN,3,0.00189042,0x9ad54e5e561909d2de5f1e8fc3c42c5c997770cd0bab9fe8e6735e19c904351d,external,0,0 Ether
