Id,"('IN&external&0', 'IN&external&0', 'IN&external&0')","('OUT&internal&call', 'OUT&internal&call', 'OUT&internal&call')","('IN&internal&call', 'IN&internal&call', 'IN&internal&call')","('OUT&internal&call', 'OUT&internal&call', 'IN&internal&call')","('OUT&internal&call', 'IN&internal&call', 'IN&internal&call')",Txn_len,N_investments,N_payments,D_index,Avg_investment,Std_investment,Avg_payment,Std_payment,Investment_times,Payment_times,Investment_payment_rate,Txn_period,N_owner,N_creator,N_other
ddf5fe0696ed3a6978cb3ab93b1249141f2f&0xb1690c08e213a35ed9bab7b318de14420fb57d8c,0,80,0,0,0,83,0.0,0.40570010043235705,-0.40570010043235705,0.0,0.0,0.004887953017257314,0.007420032183911663,0,83,0.0,5050402,0,0,83
67f7583380e67ef93072294a7fac882fd7e7&0x7e5ce10826ee167de897d262fcc9976f609ecd2b,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
39ac676ed1c67a2b268ad7f1e58826e5b0af&0xf9835168ea1ef23a9a810ae25db248f00f4cfe00,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
8741bd50c3e74301f38fbd0136307099ae5d&0x513a5f45b46ac0f67b1a594cfb6ac6699a4a6f3e,0,0,0,0,0,2,4.338369999999999,0.0,4.338369999999999,2.1691849999999997,0.9504151535250266,0.0,0.0,2,0,3.0,40716,0,0,0
8f7371c57d4b8ac2f97d10eac8fcea298e56&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,0,0,0,0,0,1,0.0,0.231954024631064,-0.231954024631064,0.0,0.0,0.231954024631064,0.0,0,1,0.0,0,0,0,1
24b83c258075a4f40ee7ce71700cd34f87fb&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,0,0,0,0,0,2,0.0,0.514827118857838,-0.514827118857838,0.0,0.0,0.257413559428919,0.1539840780841694,0,2,0.0,153726,0,1,1
76443119a942de498590fe1f2454d7d4ac0d&0x696ca20ffad1623c6ebc131d742c7f05f40d64cb,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
a9235b08173b7569f83645d2c7fb55e8ccd8&0xf9fb081257353c9226da2d320d771d9794d87b5c,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,3.0,133378,0,0,0
88a7f0f15bffe14a0536d11d29b35ef94c7a&0x6090a6e47849629b7245dfa1ca21d94cd15878ef,0,0,0,0,0,1,0.0,0.01,-0.01,0.0,0.0,0.01,0.0,0,1,0.0,0,0,0,1
19c0e9c69d893d9edd700ac6fa5d50a91e5d&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,0,3,0,0,0,6,0.0,1.215347664076395,-1.215347664076395,0.0,0.0,0.2025579440127325,0.2712866257925474,0,6,0.0,46900,0,0,6
84bb2e36dad2eb56d6f077e18f154462fc8a&0x861ab771d6787ac7eecc2d33b6fed63a06ae7d1c,0,1,0,0,0,4,0.0,0.148053993087715,-0.148053993087715,0.0,0.0,0.03701349827192875,0.03867366523605712,0,4,0.0,603264,0,0,4
4d5c2e2928dea5f71b9825b8b646686bd200&0x96b817003fba9615aaf1f82629dda6cdaeb1e8c2,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
b513dfb21ad9a90e34ac184d8896c6cde3e9&0xaf6de38ffc92e0d52857f864048d7af2f345a3cf,0,0,0,0,0,2,0.0,0.16901667206132698,-0.16901667206132698,0.0,0.0,0.08450833603066349,0.07578267572699664,0,2,0.0,135,0,0,2
a6df07540cb5d3d297f0d0d4d84cb52bc8e6&0xe09e6adae7099dc6bdc3d0dd5120feb81c90462c,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
75f648430679a709e98d2b0cb6250d2887ef&0x5fe4ee43d0a8ed3cb114bbff7d52e4f8a3f6996e,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
cf79ade5e2c49b9e30d795517a81e0bf00b8&0xce2a20bdf697dd7d3d9a909854c9990404929213,1,0,0,0,0,4,3.016819307641498,0.0,3.016819307641498,0.7542048269103745,1.2949796340174433,0.0,0.0,4,0,5.0,6679,0,0,0
bb791a4a41aec646b3b54901a5d3c103b73a&0xbeefd8fb3b5778f99e021afa2e41e0614af6af11,0,22,0,0,0,25,0.0,0.053584278688511996,-0.053584278688511996,0.0,0.0,0.0021433711475404797,0.0023495867196904542,0,25,0.0,3017192,0,0,25
f863b7cb458f931c6711448bbc115e5f6c02&0xbeefd8fb3b5778f99e021afa2e41e0614af6af11,0,24,0,0,0,27,0.0,0.23604496721310403,-0.23604496721310403,0.0,0.0,0.008742406193077926,0.0010110368984752552,0,27,0.0,2313285,0,0,27
cf79ade5e2c49b9e30d795517a81e0bf00b8&0xc15b5142906c00211be1ff1bfe9957aa74cd1108,1,0,0,0,0,4,59.59278889194342,0.0,59.59278889194342,14.898197222985855,16.69557479230968,0.0,0.0,4,0,5.0,19199,0,0,0
907eb72354de8e697e7da855c6b15b92355e&0x9b5bbb16a7a68660f6503eff6c8e3159820d6396,0,10,0,0,0,13,0.0,1.4957795500799997,-1.4957795500799997,0.0,0.0,0.11505996539076921,0.041178734094232686,0,13,0.0,1610625,0,0,13
14cd6ee289accf82350c8d8487fedb8a0c07&0x238ab670708c2d4c77348a5c1ddaa7d374e4553d,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
c70653548b04f0a75970c1f81b4cbbfb606f&0x46c69b71b0b1b89a54562a4c94e4cea5b8a05edf,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
b790e05390fc8295f4d3f60332c93bed42e2&0x01e130c3debbcc5e391d379a04238517e6c92c41,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,3.0,79,0,0,0
29936c1d239b4ce62255eb59596dcade9a35&0x7b307c1f0039f5d38770e15f8043b3dd26da5e8f,0,17,0,0,0,20,0.0,0.9566983050847351,-0.9566983050847351,0.0,0.0,0.047834915254236755,0.032960578942944435,0,20,0.0,1767868,0,16,4
a0d397db942a1083a4af9c6074ab63bc8c8b&0x24446c32ea40d11f5f8ec8faad9b140c8ba1f50d,4,0,0,0,0,7,0.01,0.0,0.01,0.0014285714285714286,0.003779644730092272,0.0,0.0,7,0,8.0,2050132,0,0,0
dd17b74e22511705724efbfb395b30895cc1&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,0,0,0,0,0,1,0.0,0.057673746208582,-0.057673746208582,0.0,0.0,0.057673746208582,0.0,0,1,0.0,0,0,0,1
a71b1d01849c0a95490cc00559717fcf0d1d&0x2a4f20542f297cfdd74e1db4b43fcf5c3a0ccf52,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
2300062b59ff62230a932e1a17846048774c&0x7b307c1f0039f5d38770e15f8043b3dd26da5e8f,0,0,0,0,0,2,0.0,0.026863728813559,-0.026863728813559,0.0,0.0,0.0134318644067795,0.003424314398654737,0,2,0.0,220780,0,0,2
4d5c2e2928dea5f71b9825b8b646686bd200&0x36ce67c07486a09e726ca4b43635ecd681bbb777,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
5044ac3c0c57051906da938b54bd6557f212&0x981bf22db2683fed1d91cd632c4c1cd9efedb7be,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
27d07fc17907b4db788e5adf2ed424addff6&0x9c8036f47fa4baaca64fa08f56d8bcc0054f525b,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
76443119a942de498590fe1f2454d7d4ac0d&0x04b9b1325bd4798c015f4ae02b2d57ce6c14c7f8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
77070d6d5c1e6428696f6986f6f8c59b7c13&0x6090a6e47849629b7245dfa1ca21d94cd15878ef,0,0,0,0,0,1,0.0,0.01,-0.01,0.0,0.0,0.01,0.0,0,1,0.0,0,0,0,1
7c1f0039f5d38770e15f8043b3dd26da5e8f&0x4ad8744babd806502721ba3a73f86d81576943a2,10,0,0,0,0,13,5.2,0.0,5.2,0.4,1.0583005244258363,0.0,0.0,13,0,14.0,2017269,0,0,0
3806bbac52a20e0d79bc538d527f6a22c96b&0x0be93b082e73c701e4a4695a02e652475cfa4bc6,0,0,0,0,0,1,7.9,0.0,7.9,7.9,0.0,0.0,0.0,1,0,2.0,0,0,0,0
c0a6dbd6108336bcbe4593a3d1ce05512069&0xb2a0e14b0b61cdf0799aa4c40d47867ea6b75f54,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
70a7388c05ee4e7af3d01d8c722b0ff52374&0x5795fd43fb4bebeb8d796866d50c99facbfad526,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
5c9c75deb346acac493c463c8950be03dfba&0x4cfb6076db11d16b9742172ace7acf492167d36d,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,3.0,174,0,0,0
fed1d5400142435d7ccd80a0d54a71ac835f&0xaaab2ec23dd5dd9602e631b8399fa94c9d134b3a,0,0,0,0,0,1,0.0,9.0,-9.0,0.0,0.0,9.0,0.0,0,1,0.0,0,0,0,1
6742bad37c8145be5cc81f1b7e7c075dd0a6&0x6090a6e47849629b7245dfa1ca21d94cd15878ef,0,0,0,0,0,1,0.0,0.01,-0.01,0.0,0.0,0.01,0.0,0,1,0.0,0,0,0,1
a0d397db942a1083a4af9c6074ab63bc8c8b&0x4f114a96c878ce7cb4fc9aed93fb5dad36bbeda2,1,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,5.0,1179101,0,0,0
a06b028526b05966c287370bebefa0082176&0xc94e77fbbee3aa48b328c14e9d29b17701d33bf2,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,1
5014964f2102ff58647e16a16a6b9e14bcf6&0x9e75f8a3698ba5f924aad561488e052078b23eda,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,3.0,1938,0,0,0
cf79ade5e2c49b9e30d795517a81e0bf00b8&0x9e5addc4bb467780e0ae2b8ca5803167e5da0249,0,0,0,0,0,3,0.379384810198914,0.0,0.379384810198914,0.126461603399638,0.2190379222947981,0.0,0.0,3,0,4.0,99977,0,0,0
31a64ff462d8f1acbf235d086ce8fd4c848e&0x867ffb5a3871b500f65bdfafe0136f9667deae06,0,0,0,0,0,1,0.0,0.04465777824,-0.04465777824,0.0,0.0,0.04465777824,0.0,0,1,0.0,0,0,0,1
ace70d3790235af448c88547603b945604ea&0x8ecd35f399caf846ec3e4325b86cdfa1f283bd3e,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
43b0fb9c241a7fdac375595cea13e6b7807a&0xf4bf94b8cd0710122da4a9a613189944a667a166,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
45800de43394f70d789874a4dac9cfa57451&0xe1c9a03cf690256ff7738cbd508c88cf5238a535,0,0,0,0,0,1,0.0,1.237495105152208,-1.237495105152208,0.0,0.0,1.237495105152208,0.0,0,1,0.0,0,0,0,1
539824adcc5627989312a5fe4e2457ceb99f&0x6090a6e47849629b7245dfa1ca21d94cd15878ef,0,0,0,0,0,1,0.0,0.01,-0.01,0.0,0.0,0.01,0.0,0,1,0.0,0,0,0,1
5609a7b84e8842732deb08f56c3e21ac6f8a&0x3700c1995371240017336f66140aae04888e3773,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,4.0,9944979,0,0,0
48628db6b661d4c2aa833e95dbe1a905b280&0xed4f63cdf4b6ceec835eb893e3f4689d49191f64,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
f66e5e102972150ee2a589568b4db36ee321&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0,0,1
a73ffe78ef8f1a739473e462c54bae6567d9&0x776db1e75f6e7dc34a96e94c6bd090c5b7446231,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,3.0,1113685,0,0,0
7eca75445841875ebb67a33d0a97dc34d924&0x9defbf20f199e0fe223ebfca0cb7804e9462922e,0,0,0,0,0,1,0.4937,0.0,0.4937,0.4937,0.0,0.0,0.0,1,0,2.0,0,0,0,0
54be79281553dc1adc160ddf5cd9b74361a4&0xcddb211d8e2d5661385b5bb3ad71475e06184f73,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,4.0,1943006,0,0,0
60cd51eab00e5f4d9eec3da40e33288853bb&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0,0,1
76443119a942de498590fe1f2454d7d4ac0d&0xd821f783d73f388204d30d4bed38deaab8665d85,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
2489571d322189246dafa5ebde1f4699f498&0x2f6b10509fc6982c565baadf82f352d2cc8490fb,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,4.0,8626,0,0,0
63a0991c5a4d876aa105b7a3fc2e0660dca0&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0,0,1
ea43baa3f7a6f765f14f10a1a1b08334ef45&0x33bd155891b65a2ccf26bdd2f7953808cff1eb7d,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
f51c888972c908cfacf59b47c1afbc0ab8ac&0x025ec1c4741ad1a50b7b096f2bc560fa985fe160,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
32d1beb29cc949d75d61415fd00279f84dc2&0x5454d7f37e45967b178486d3b9582edb5dba2a7f,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
5e9cd97b0e2b81c32a8b4e5ef48eb183afa2&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,0,0,0,0,0,1,0.0,0.004098384180206,-0.004098384180206,0.0,0.0,0.004098384180206,0.0,0,1,0.0,0,0,1,0
32d1beb29cc949d75d61415fd00279f84dc2&0xdec29460aa78e6f12e43548f15cf568ae4b80d84,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
21462eee3fa516533bcd2d6df1d5a21a0d88&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,0,0,0,0,0,1,0.0,0.137896073471857,-0.137896073471857,0.0,0.0,0.137896073471857,0.0,0,1,0.0,0,0,0,1
f51c888972c908cfacf59b47c1afbc0ab8ac&0x493fabf8401c23fd8d2c6d62b222456a0abb9bf6,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
1c96db6b22b0d3d9536e0108d062bd488f74&0x5d363c6a040670d7a691c5abdb4a87d908b60753,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
5c3a59d9f7caaed5f9f598d54ae8e0d1e519&0x7b307c1f0039f5d38770e15f8043b3dd26da5e8f,0,9,0,0,0,12,0.0,0.973789627118638,-0.973789627118638,0.0,0.0,0.08114913559321983,0.0632194379979181,0,12,0.0,1970027,0,0,12
a18d6c3d36043673b26fad04e7c0858a4ba4&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0,0,1
942ef8811f2a866692a623011bde52a462c1&0xc71b068928d69dfc6a6b819f94e15a5b5fcf826d,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
cf2bf693f03fdc9fa3b0e5ead09f9c297d72&0xb547027a4ccd46ec98199fa88aaedf5aa981db26,0,5,0,0,0,8,0.0,0.446338749999999,-0.446338749999999,0.0,0.0,0.055792343749999876,0.0814602593804838,0,8,0.0,195537,0,0,8
cf79ade5e2c49b9e30d795517a81e0bf00b8&0xf644eabdc774796c6d0ef54df967076708261fc2,4,0,0,0,0,7,0.6725885788586761,0.0,0.6725885788586761,0.09608408269409659,0.10432384039484727,0.0,0.0,7,0,8.0,171829,0,0,0
ea5cd05d290ac9918edcada75a6b2ca3a7c9&0x2f6321db2461f68676f42f396330a4dc4a8f49df,0,0,0,0,0,1,0.0,0.00023,-0.00023,0.0,0.0,0.00023,0.0,0,1,0.0,0,0,0,1
db66a84e90eee9c1d46b2999caaf0db469f5&0x867ffb5a3871b500f65bdfafe0136f9667deae06,0,0,0,0,0,1,0.0,0.105981011712,-0.105981011712,0.0,0.0,0.105981011712,0.0,0,1,0.0,0,0,0,1
a6df07540cb5d3d297f0d0d4d84cb52bc8e6&0x8c880ca982a6a2fa4e128fb873849a41163d7713,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,3.0,6668725,0,0,0
1158ea8f12b464bf7011b92c9342296f453c&0x6090a6e47849629b7245dfa1ca21d94cd15878ef,0,0,0,0,0,1,0.0,0.0113,-0.0113,0.0,0.0,0.0113,0.0,0,1,0.0,0,0,0,1
e6c54dbc68db5db3a091b171a77407ff7ccf&0x60f297644bddf49885ffa59a5080b14a842f6931,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
a895b8dbc044f2282edf3173e9f9bfc32953&0x8d12a197cb00d4747a1fe03395095ce2a5cc6819,0,0,0,0,0,1,0.0,0.038705397323302,-0.038705397323302,0.0,0.0,0.038705397323302,0.0,0,1,0.0,0,0,0,1
e776880c02933d47db1b9fc05908e5386b96&0xdb1382316c08b948c92f9f1e892a43aac99eae19,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,3.0,302458,0,0,0
4a6b4ccb1b6faa2625fe562bdd9a23260359&0xee5b08b84e8b932dc42f65eb3e4da2f6db41f729,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
600a8b24eb122748769f32b9caaaf938f23c&0x9423317a48b4b0af453b1f206e96e65abfad3e26,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0,0,1
9baf8764610b4a2bab6197f6be4f376ec228&0x6090a6e47849629b7245dfa1ca21d94cd15878ef,0,0,0,0,0,1,0.0,0.01,-0.01,0.0,0.0,0.01,0.0,0,1,0.0,0,0,0,1
de6d7460be801002e64708dcd0c7bc141eb0&0x6090a6e47849629b7245dfa1ca21d94cd15878ef,0,0,0,0,0,1,0.0,0.01,-0.01,0.0,0.0,0.01,0.0,0,1,0.0,0,0,0,1
027a4ccd46ec98199fa88aaedf5aa981db26&0x62ff268cf92eed1d8410d913ca002a331c08e9a5,0,0,0,0,0,1,0.05,0.0,0.05,0.05,0.0,0.0,0.0,1,0,2.0,0,0,0,0
75f648430679a709e98d2b0cb6250d2887ef&0xf2987394e855eff7c28a755f389698051d5e4bad,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
b790e05390fc8295f4d3f60332c93bed42e2&0xf526fd05ef6b270918150559de949e5f63d4f179,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
942ef8811f2a866692a623011bde52a462c1&0x9acef2103569adadf73fdbfe797aae7e21c3ec2f,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,4.0,2892658,0,0,0
4a6b4ccb1b6faa2625fe562bdd9a23260359&0xf57867e554c887f1bd17192719cc6d72d0efad42,1,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,5.0,563880,0,0,0
32d1beb29cc949d75d61415fd00279f84dc2&0xfa1f99a35d0311336a9bc03d315623d2e338ea3f,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
f8568e08d5659f5d29c4997173d84cdf2607&0xd2e512c7a80192300227407d16c9aa9938aabb8c,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
75f648430679a709e98d2b0cb6250d2887ef&0xe18298edf57676e587503900a12d0e619c795632,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
8aeb3a2b736b780fd1b6c478bb7e1d643170&0x52aac9e83a3793f327942ac6541c7161cec14360,0,0,0,0,0,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
e6c54dbc68db5db3a091b171a77407ff7ccf&0xacb21afc4d7c35e7b17eca903d2221d85618f191,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
54be79281553dc1adc160ddf5cd9b74361a4&0x74e6a0954bcce6b02b1d11cbde279fe7f58a9806,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,3.0,4247511,0,0,0
f51c888972c908cfacf59b47c1afbc0ab8ac&0x3414278b140266324e9533f8e0bce6789ca64894,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
70a7388c05ee4e7af3d01d8c722b0ff52374&0xe191272ea47e8d846b041e2f7bd07e940f60af63,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
28304b50419613a563cb2e521c63bc49026f&0x867ffb5a3871b500f65bdfafe0136f9667deae06,0,0,0,0,0,1,0.0,0.135742606272,-0.135742606272,0.0,0.0,0.135742606272,0.0,0,1,0.0,0,0,0,1
8f2d746113d0696ce89b35f0d8bf88e0aeca&0x7838fd0a11a42b7d531b9489cf656ad6c94d153a,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
e6c54dbc68db5db3a091b171a77407ff7ccf&0x2d9e8cc02e467603af86f743ce3b7cee269f99de,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
27d07fc17907b4db788e5adf2ed424addff6&0xb3405994b87564ea5fe82c46e93e21d68fa18f28,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
12698e8a88ee357b43f650cd69cd065f1e05&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0,0,1
48628db6b661d4c2aa833e95dbe1a905b280&0xd901bea3fc69122235628a114601f3620e341780,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
cf79ade5e2c49b9e30d795517a81e0bf00b8&0x8df4bcd807d16cfb048873b51cd9a7d4555141da,0,0,0,0,0,2,0.0073476343483,0.0,0.0073476343483,0.00367381717415,0.002740527591731243,0.0,0.0,2,0,3.0,18450,0,0,0
795bdace7428d4fadfa30c2ee8e727e491e5&0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0,0,0,0,0,1,0.0,1.6,-1.6,0.0,0.0,1.6,0.0,0,1,0.0,0,0,0,1
be7e0022c7068be35acdde5df3e5df5fd16d&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,0,0,0,0,0,1,0.0,3.467451662913942,-3.467451662913942,0.0,0.0,3.467451662913942,0.0,0,1,0.0,0,0,0,1
10771af9ca656af840dff83e8264ecf986ca&0x525ca827fd648bf01314daa57d05a622725a0000,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
78f2ef2fd937bfca696cabaf9a779f59b3ed&0x3790975893d2254eb4ca57d5fa8eca4d5ccd512a,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,4.0,509,0,0,0
fe1eb29445d3100e97f23a1897d5794d2463&0x6090a6e47849629b7245dfa1ca21d94cd15878ef,0,0,0,0,0,1,0.0,0.01,-0.01,0.0,0.0,0.01,0.0,0,1,0.0,0,0,0,1
260a9a2c4f0778f1129769630d2a777df74d&0xc7af99fe5513eb6710e6d5f44f9989da40f27f26,0,0,0,0,0,1,0.0,0.0009625,-0.0009625,0.0,0.0,0.0009625,0.0,0,1,0.0,0,0,0,1
f9dd465035e7f3c7ddd269e1919c05dd3116&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,0,0,0,0,0,1,0.0,0.16507729461676,-0.16507729461676,0.0,0.0,0.16507729461676,0.0,0,1,0.0,0,0,0,1
7c1f0039f5d38770e15f8043b3dd26da5e8f&0xa35b1dd0a6ba2930549fe137073e77e22c02c8a4,4,0,0,0,0,7,0.48,0.0,0.48,0.06857142857142857,0.1422941286477381,0.0,0.0,7,0,8.0,5530850,0,0,0
e6c54dbc68db5db3a091b171a77407ff7ccf&0x273135dac0ae1f526ac896a15c82e6c129a209ef,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
69b2b4ec449af07d6fd9659f463291c0b877&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0,0,1
2fb29fb7d3cfee444a200298f468908cc942&0x78e53bb35719fb549ab9a05494cb4d4bf345f5c0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
f51c888972c908cfacf59b47c1afbc0ab8ac&0xce7e7d4b064ae87a66a4d56b411d17a3c6f90659,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
d971895edc438f465c17db6992698a52318d&0xad1f5099549c11de0abc69bdbe464dd7a50235f3,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
eb1f2c37645be61d73953035360e768d81e6&0xab68b079ca6a02ef5862ca1f8253f4e1532da301,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
0a9358ec17474128c08e7ffd1802d800493f&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0,0,1
27d07fc17907b4db788e5adf2ed424addff6&0x305942c2c9145a0502bf217666a837d738b77a50,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
