address,age,block,direction,txFee,txhash,txn_type,type,value,Class,creator,inter_direction
0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,1534871403,6190480.0,OUT,0.0,0x511ed9913b67e7efa720e69a833ea003779ff39913aedbb3c2b4832743118403,internal,call,0.008811126110138 Ether,1,0xf39e044e1ab204460e06e87c6dca2c6319fc69e3,1
0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,1536869679,6328071.0,OUT,0.0,0xe1d28bf9b8e868acb807a5e6ca02b97757e6a700156858864f9fa8d82d9c6b25,internal,call,0.009660691981652 Ether,1,0xf39e044e1ab204460e06e87c6dca2c6319fc69e3,2
0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,1533507770,6097097.0,OUT,0.0,0xc8fde65fa955f8553a1be33aa6b00068bcf6d246de065b072c71a51941de785a,internal,call,0.069528608046036 Ether,1,0xf39e044e1ab204460e06e87c6dca2c6319fc69e3,2
0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,1532965360,0.0,OUT,0.0,0x64369584fb8f1511bb2ddcdb9904988ea0795e179c082e6ecae7d45ae4a5f517,internal,call,0.001665018180636 Ether,1,0xf39e044e1ab204460e06e87c6dca2c6319fc69e3,1
0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,1532965094,6059980.0,OUT,0.0,0x25d2026d43099fa9a72ea809b561bf3995bbce974a3cffacae11f2789b52f88b,internal,call,0.15033411865949 Ether,1,0xf39e044e1ab204460e06e87c6dca2c6319fc69e3,1
0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,1532997965,6062171.0,OUT,0.0,0x557bbbcb2a44c54661bfd3660c497628b462cffec527acd867f08862299938e5,internal,call,0.134820436743252 Ether,1,0xf39e044e1ab204460e06e87c6dca2c6319fc69e3,1
0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,1532726048,0.0,OUT,0.0,0x2a89c01729463e67dc0ee1504bd64d8887e0cdfb5839b23f2f2d0ef3d308951f,internal,call,0.021856079526551 Ether,1,0xf39e044e1ab204460e06e87c6dca2c6319fc69e3,1
0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,1532724421,0.0,OUT,0.0,0xa117da08e926c6a46f8a97964a71c86f955a8441a316defa9cd2bf3cf85a2fa1,internal,call,0.117067994646801 Ether,1,0xf39e044e1ab204460e06e87c6dca2c6319fc69e3,1
0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,1532729538,0.0,OUT,0.0,0xe2cbdfe40fc5eb3171eef14d8fd5f04cf1dc4c108a69a16b2c03ef74e678d056,internal,call,0.131058472154928 Ether,1,0xf39e044e1ab204460e06e87c6dca2c6319fc69e3,2
0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,1532723254,0.0,OUT,0.0,0x6234e95eee2f88ab4417cc3a480c5eeabde3a67b2b7d77ded505527a408881d6,internal,call,0.548633498707625 Ether,1,0xf39e044e1ab204460e06e87c6dca2c6319fc69e3,1
0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,1532714734,6042624.0,OUT,0.0,0x663b2b86682ddbbeb8513d1c9a999b8d681a7c15e4af83cb9a67af12f388c248,internal,call,0.086034327120219 Ether,1,0xf39e044e1ab204460e06e87c6dca2c6319fc69e3,1
0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,1532723664,0.0,OUT,0.0,0x82cd400f5972d97a5ef6b95d4ff4255930a3fb7fc11a6f6d54a94b194113affe,internal,call,0.13243814352725 Ether,1,0xf39e044e1ab204460e06e87c6dca2c6319fc69e3,1
0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,1532731965,6043801.0,OUT,0.0,0x60197d780cdf37ca1a94eddf57f314c97ce59488efabe8f7c44d1e8e9b0e053c,internal,call,0.046236614465848 Ether,1,0xf39e044e1ab204460e06e87c6dca2c6319fc69e3,1
