address,age,block,direction,txFee,txhash,txn_type,type,value,Class,creator,inter_direction
0x7b307c1f0039f5d38770e15f8043b3dd26da5e8f,1539590829,6520563.0,OUT,0.0,0xddd50de3b5deac4a1f97fbb6403a497240d8b16a246244671dae33c9bbaaeceb,internal,call,2.07457627118644 Ether,1,0xe1f3294e25bb72a2fb53addb82aa1a033797e6e3,2
0x7b307c1f0039f5d38770e15f8043b3dd26da5e8f,1539071410,6483552.0,OUT,0.0,0xa18fa646471685900fd36a0b3e2cdedce0cfe5c6e69425575faf4526b359bf7a,internal,call,2.090169491525423 Ether,1,0xe1f3294e25bb72a2fb53addb82aa1a033797e6e3,1
0x7b307c1f0039f5d38770e15f8043b3dd26da5e8f,1539851762,6539105.0,OUT,0.0,0xc9526d24bfdb7e8b8d693835623574b7e3686dd22b2dc344ac70bcc9f7399c02,internal,call,2.128474576271186 Ether,1,0xe1f3294e25bb72a2fb53addb82aa1a033797e6e3,2
0x7b307c1f0039f5d38770e15f8043b3dd26da5e8f,1540111562,6557435.0,OUT,0.0,0x131e4a68bec148ee1c6042ca4329636fb7925e3acbb45ba43b960c90085974c3,internal,call,2.064745762711864 Ether,1,0xe1f3294e25bb72a2fb53addb82aa1a033797e6e3,1
0x7b307c1f0039f5d38770e15f8043b3dd26da5e8f,1538984876,6477386.0,OUT,0.0,0x328688dd454992a61c42db0ea49be05a0c95d0c1b764037b89973763d4052b40,internal,call,2.110169491525423 Ether,1,0xe1f3294e25bb72a2fb53addb82aa1a033797e6e3,1
0x7b307c1f0039f5d38770e15f8043b3dd26da5e8f,1539331000,0.0,OUT,0.0,0x022e61a33fcf1a0ce70abe888ba876de060cbac4cb611e8ed18e0dd13aa37fad,internal,call,2.087796610169491 Ether,1,0xe1f3294e25bb72a2fb53addb82aa1a033797e6e3,1
0x7b307c1f0039f5d38770e15f8043b3dd26da5e8f,1540198051,6563546.0,OUT,0.0,0x8f7e102adefc99f997fbb66d3d073c0d51ca009bc416a779a2ca616781a14a94,internal,call,2.071525423728813 Ether,1,0xe1f3294e25bb72a2fb53addb82aa1a033797e6e3,1
0x7b307c1f0039f5d38770e15f8043b3dd26da5e8f,1539764028,6532826.0,OUT,0.0,0xc26f56fc5763d4645d5b22712960597cc6fc1d84eb275af38f23c8274b5cfb21,internal,call,2.083050847457627 Ether,1,0xe1f3294e25bb72a2fb53addb82aa1a033797e6e3,2
0x7b307c1f0039f5d38770e15f8043b3dd26da5e8f,1538898298,6471161.0,OUT,0.0,0xa1c706047b68014ff446a35b4b38a44b17dc4640d4e85a6750245109ed6e2b76,internal,call,2.103728813559322 Ether,1,0xe1f3294e25bb72a2fb53addb82aa1a033797e6e3,1
0x7b307c1f0039f5d38770e15f8043b3dd26da5e8f,1539417599,6508277.0,OUT,0.0,0xe26fb1e0e567d5104bdcc8952ee060ee7dd5c199a32869a0a49e42bbb500e79d,internal,call,2.108135593220338 Ether,1,0xe1f3294e25bb72a2fb53addb82aa1a033797e6e3,2
0x7b307c1f0039f5d38770e15f8043b3dd26da5e8f,1539677388,6526681.0,OUT,0.0,0x5989122a4ddc9a69928a9b912c6a69004f7361217d16528df2eff66bdc1ed837,internal,call,2.073898305084745 Ether,1,0xe1f3294e25bb72a2fb53addb82aa1a033797e6e3,1
0x7b307c1f0039f5d38770e15f8043b3dd26da5e8f,1538811808,6464955.0,OUT,0.0,0x7d1e009aa5f4bd6b3478f28fb340d4d19c232c00b6f20f47951bfd2dcfe3bb65,internal,call,2.09322033898305 Ether,1,0xe1f3294e25bb72a2fb53addb82aa1a033797e6e3,1
