address,age,block,direction,txFee,txhash,txn_type,type,value,Class,creator,inter_direction
0x8a883a20940870dc055f2070ac8ec847ed2d9918,1533161477,6073390.0,OUT,0.0,0x2af01918e681d05b774d701b999d9ab31d70d100f4cca369bb3e51b99c0f0f28,internal,call,0.023179550413378 Ether,1,0xc14f8469d4bb31c8e69fae9c16e262f45edc3635,2
0x8a883a20940870dc055f2070ac8ec847ed2d9918,1532960237,6059622.0,OUT,0.0,0xfb425b8962f1e70ab8285d9892970ba67d1c22c8911eb36717c15482699ec11d,internal,call,0.0116644839072 Ether,1,0xc14f8469d4bb31c8e69fae9c16e262f45edc3635,2
