address,age,block,direction,txFee,txhash,txn_type,type,value,Class,creator,inter_direction
0xbeefd8fb3b5778f99e021afa2e41e0614af6af11,1541293811,6641096.0,OUT,0.0,0xe0eff87182704f9d6f2be71158c2071909dcb9d048dc3773072a82dfe21ae1e9,internal,call,0.057859672131147 Ether,1,0x300758881bf3756b6cb5b2e96f545d7b3566ce3a,2
0xbeefd8fb3b5778f99e021afa2e41e0614af6af11,1541727613,6671621.0,OUT,0.0,0xf34cc12106ca02d4b2c1ab92a8947f5e20935676013476044e366df93be6c499,internal,call,0.03830737704918 Ether,1,0x300758881bf3756b6cb5b2e96f545d7b3566ce3a,2
0xbeefd8fb3b5778f99e021afa2e41e0614af6af11,1541900299,6683841.0,OUT,0.0,0x94b6344812439190a2237ccf691088295bcf59a5bd2857502c4e7cf4777b6a4c,internal,call,0.012459016393442 Ether,1,0x300758881bf3756b6cb5b2e96f545d7b3566ce3a,1
0xbeefd8fb3b5778f99e021afa2e41e0614af6af11,1540166427,0.0,OUT,0.0,0x014bafec8c4fb1fa24f220846888c2a2edbe20baaa88c901ff097cfb30a5eb57,internal,call,0.02 Ether,1,0x300758881bf3756b6cb5b2e96f545d7b3566ce3a,1
0xbeefd8fb3b5778f99e021afa2e41e0614af6af11,1541109868,6628024.0,OUT,0.0,0xa16015d3dd7f3c45e19c853574b561bc610c7f725ece2b994b55cdcd5d572d9e,internal,call,0.327924590163934 Ether,1,0x300758881bf3756b6cb5b2e96f545d7b3566ce3a,1
0xbeefd8fb3b5778f99e021afa2e41e0614af6af11,1541508981,6656193.0,OUT,0.0,0xf5dbe66170f573fc46e0a1e7aac55703452241fc44d1213deef5b286170bd0b7,internal,call,0.066822786885245 Ether,1,0x300758881bf3756b6cb5b2e96f545d7b3566ce3a,2
0xbeefd8fb3b5778f99e021afa2e41e0614af6af11,1541857056,6680801.0,OUT,0.0,0x4c8566ede0a891194953476bf9d8a1840563a621044282b81cb90c41354ff54c,internal,call,0.037622950819672 Ether,1,0x300758881bf3756b6cb5b2e96f545d7b3566ce3a,1
0xbeefd8fb3b5778f99e021afa2e41e0614af6af11,1541594971,6662274.0,OUT,0.0,0xdbda392fb6e65c476e333cd25d9b8a9a3fdf93edf87ea945040c1ad2a806d7fa,internal,call,0.02492213114754 Ether,1,0x300758881bf3756b6cb5b2e96f545d7b3566ce3a,2
