address,age,block,direction,txFee,txhash,txn_type,type,value,Class,creator,inter_direction
0x702392282255f8c0993dbbbb148d80d2ef6795b1,1525006095,5528372.0,OUT,0.0,0x304afcc97359e9c70ac29934c5d4e3c58c0ab62de791012c351b2407b71e6f03,internal,call,0.008160244061557 Ether,1,0xfea0904acc8df0f3288b6583f60b86c36ea52acd,2
0x702392282255f8c0993dbbbb148d80d2ef6795b1,1524695060,5507600.0,OUT,0.0,0x9dfccb20ebb30d98deda09b2090cb6e14ca9e9ed07d91c866031f951283fbc45,internal,call,0.004561862815766 Ether,1,0xfea0904acc8df0f3288b6583f60b86c36ea52acd,2
0x702392282255f8c0993dbbbb148d80d2ef6795b1,1524064032,5465143.0,OUT,0.0,0x1a4c889c5af17bae001cf2e83126fbae3b7f4563a1e3a7ef62783b4295bd9ed2,internal,call,0.005396629548194 Ether,1,0xfea0904acc8df0f3288b6583f60b86c36ea52acd,2
0x702392282255f8c0993dbbbb148d80d2ef6795b1,1526130045,5602756.0,OUT,0.0,0x4c9587cb696e31883bbb3b853ae1839137f93e6f18acb45f27d8211fbbc5dd48,internal,call,0.030219337317486 Ether,1,0xfea0904acc8df0f3288b6583f60b86c36ea52acd,2
0x702392282255f8c0993dbbbb148d80d2ef6795b1,1525608395,5568087.0,OUT,0.0,0xa7498d59035098f7d175e55e6e546f0305b5955f9713fc153194860ee504f651,internal,call,0.003547837245607 Ether,1,0xfea0904acc8df0f3288b6583f60b86c36ea52acd,2
0x702392282255f8c0993dbbbb148d80d2ef6795b1,1523561594,5430941.0,OUT,0.0,0xc79ae1596d61403eef39488f92fb05b029dcdee991e5c3f7fbebe033fbfceb9a,internal,call,0.002533571954661 Ether,1,0xfea0904acc8df0f3288b6583f60b86c36ea52acd,2
0x702392282255f8c0993dbbbb148d80d2ef6795b1,1523836377,5449755.0,OUT,0.0,0x0e0b4c648615d9ac438ecf5622a1e255a1cbf29693f98685cb748ef686c9df6e,internal,call,0.02010892465895 Ether,1,0xfea0904acc8df0f3288b6583f60b86c36ea52acd,2
0x702392282255f8c0993dbbbb148d80d2ef6795b1,1523407227,5420336.0,OUT,0.0,0x9b1b92bd6db51de80ada2a2ddef12b5f30fb5153545d637f4a82cbd505954428,internal,call,0.03044158292475 Ether,1,0xfea0904acc8df0f3288b6583f60b86c36ea52acd,2
0x702392282255f8c0993dbbbb148d80d2ef6795b1,1527978170,5723717.0,OUT,0.0,0xc8ee9924b98d4fc9e9da3ba7e18f744ea6cb743ad940945203d7abf23600be29,internal,call,0.056686899205925 Ether,1,0xfea0904acc8df0f3288b6583f60b86c36ea52acd,2
0x702392282255f8c0993dbbbb148d80d2ef6795b1,1527162554,5670391.0,OUT,0.0,0xb817c705727ccc8db0424bc0bd52ee1f4a2c9be42426ad792d0ea35da673e113,internal,call,0.004185959186099 Ether,1,0xfea0904acc8df0f3288b6583f60b86c36ea52acd,2
0x702392282255f8c0993dbbbb148d80d2ef6795b1,1523612737,5434426.0,OUT,0.0,0xbe9f6bdadde5daffdbf27d95d45a463eceb748d139429e56a4b1827b0512df89,internal,call,0.016237059709278 Ether,1,0xfea0904acc8df0f3288b6583f60b86c36ea52acd,2
0x702392282255f8c0993dbbbb148d80d2ef6795b1,1523553622,5430382.0,OUT,0.0,0x9ba91fdfc54b635408d65e4dd5507882c822990c51b11a93b751eb664c9d3d11,internal,call,0.009031863958692 Ether,1,0xfea0904acc8df0f3288b6583f60b86c36ea52acd,2
0x702392282255f8c0993dbbbb148d80d2ef6795b1,1523719219,5441721.0,OUT,0.0,0x8bb8c83deafbd353c283b0e055a7e6ef85ac3e305adc67883e0a9dded25cb0ef,internal,call,0.002626981807458 Ether,1,0xfea0904acc8df0f3288b6583f60b86c36ea52acd,2
0x702392282255f8c0993dbbbb148d80d2ef6795b1,1525391982,5553777.0,OUT,0.0,0xf479a156daca506cd46e3633522177ae7f7b31832a3bc7308aa5898e398dd02c,internal,call,0.024932197811004 Ether,1,0xfea0904acc8df0f3288b6583f60b86c36ea52acd,2
