address,age,block,direction,txFee,txhash,txn_type,type,value,Class,creator,inter_direction
0xa3c1e324ca1ce40db73ed6026c4a177f099b5770,1525731106,0.0,OUT,0.0,0x88ba3f395071501f68eafe5088bcc33e0a2acb13ab76d1c3084b1f1ea2e07ca0,internal,create,0 Ether,0,0xf8929d90db92986660526fd006a7195219ed2383,2
