address,age,block,direction,txFee,txhash,txn_type,type,value,Class,creator,inter_direction
0x536a6ba0d913d5d6a4ce2c6eb7ed0de3c0f0b89e,1537313068,6359178.0,OUT,0.0,0xb016051b1efcb87d92b4ae8043cca3eaf8764cb53bf69b2c1077191ff64fb935,internal,call,0.0355285 Ether,1,0xb648cc3367571c9166e966d1eb97de3f9ebfb8fd,1
0x536a6ba0d913d5d6a4ce2c6eb7ed0de3c0f0b89e,1537869049,6398222.0,OUT,0.0,0xf0ccaf4e0f5de488c0053896f51a6a6f83a7bbcc62a4895340e0775f67f3a289,internal,call,0.047791553662562 Ether,1,0xb648cc3367571c9166e966d1eb97de3f9ebfb8fd,2
0x536a6ba0d913d5d6a4ce2c6eb7ed0de3c0f0b89e,1537719599,6384624.0,OUT,0.0,0xdbe7dceada1938aeb81a4ce031dde4874e370b7a1b62abe66226c54939a7201d,internal,call,0.0396639734575 Ether,1,0xb648cc3367571c9166e966d1eb97de3f9ebfb8fd,2
0x536a6ba0d913d5d6a4ce2c6eb7ed0de3c0f0b89e,1537961066,6404727.0,OUT,0.0,0xd187b822eabf36aee2e7b473838c047c69dfb25eaad8c11affac6612f9802f9c,internal,call,0.047791553662562 Ether,1,0xb648cc3367571c9166e966d1eb97de3f9ebfb8fd,2
0x536a6ba0d913d5d6a4ce2c6eb7ed0de3c0f0b89e,1537781558,6392060.0,OUT,0.0,0x9f2072e6e8db293e969a7b1f86ae0e3ba8130ff0e50cb583a4479f217cb8300c,internal,call,0.0396639734575 Ether,1,0xb648cc3367571c9166e966d1eb97de3f9ebfb8fd,1
0x536a6ba0d913d5d6a4ce2c6eb7ed0de3c0f0b89e,1537632656,6378499.0,OUT,0.0,0x56383c841f25bcd84c1ac02933273793ae18b905bf946bafc488705f38fa2c7a,internal,call,0.0396639734575 Ether,1,0xb648cc3367571c9166e966d1eb97de3f9ebfb8fd,1
0x536a6ba0d913d5d6a4ce2c6eb7ed0de3c0f0b89e,1537502125,6372321.0,OUT,0.0,0xb2ebf17b76b62290e510e468d7778359ebbe772936d536e1bf44b4d7530a8fe5,internal,call,0.079327946915 Ether,1,0xb648cc3367571c9166e966d1eb97de3f9ebfb8fd,1
0x536a6ba0d913d5d6a4ce2c6eb7ed0de3c0f0b89e,1537108030,6344818.0,OUT,0.0,0xbc52bfe22747a407b44141de02b8066c65f46c8d037628c75be7096e77592dc6,internal,call,0.0355285 Ether,1,0xb648cc3367571c9166e966d1eb97de3f9ebfb8fd,2
0x536a6ba0d913d5d6a4ce2c6eb7ed0de3c0f0b89e,1537220990,6352747.0,OUT,0.0,0x810a61ea9bd13c6828112e4541eeb4f789c102157348b9a08aaeac2c92eb99a0,internal,call,0.0355285 Ether,1,0xb648cc3367571c9166e966d1eb97de3f9ebfb8fd,1
0x536a6ba0d913d5d6a4ce2c6eb7ed0de3c0f0b89e,1536902354,6330361.0,OUT,0.0,0x8689737719e51c84c0c1a50f3198d8760920b4e6ccda37f70761ed2464cbaf2f,internal,call,0.01484 Ether,1,0xb648cc3367571c9166e966d1eb97de3f9ebfb8fd,1
0x536a6ba0d913d5d6a4ce2c6eb7ed0de3c0f0b89e,1536815075,6324218.0,OUT,0.0,0x1def543a67b66543f7f5c745ff26a7c128f51ef228b293ddaab3b1a9273555d5,internal,call,0.01484 Ether,1,0xb648cc3367571c9166e966d1eb97de3f9ebfb8fd,1
