address,age,block,direction,txFee,txhash,txn_type,type,value,Class,creator,inter_direction
0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,1535045098,6202314.0,OUT,0.0,0xa8c0f645162ae55ffa72c138247964bb6a98df2310fc8ee0af951543dc6f5f99,internal,call,0.003766016783754 Ether,1,0xf39e044e1ab204460e06e87c6dca2c6319fc69e3,1
0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,1533181741,6074740.0,OUT,0.0,0xe0eb53c1b412e133d5f16c53737de2382373d6c081408d9843ec1a0c0591d851,internal,call,0.015043336214148 Ether,1,0xf39e044e1ab204460e06e87c6dca2c6319fc69e3,2
0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,1532793098,0.0,OUT,0.0,0x52b2e380558886b07a29afc301cc7807f45e1c7c93aa33b8d173eef34a9435a3,internal,call,0.022989170155457 Ether,1,0xf39e044e1ab204460e06e87c6dca2c6319fc69e3,1
0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,1532784359,0.0,OUT,0.0,0x0defd68a251454d7a530b709a656c33a0bf7ff915b98fb515bc428d423700189,internal,call,0.036899632298228 Ether,1,0xf39e044e1ab204460e06e87c6dca2c6319fc69e3,1
0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,1532763629,6045974.0,OUT,0.0,0xd22acaea1e9a5db4c4a7b80883cd92564a760756d212c857f1dc6d7f6ef6ded4,internal,call,0.029077106646365 Ether,1,0xf39e044e1ab204460e06e87c6dca2c6319fc69e3,2
0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,1533580214,6102086.0,OUT,0.0,0x871f1aa2beb941508b5763d42b7dd053b7dbce598b3248acd8349a2ace7b29b3,internal,call,0.014683313953557 Ether,1,0xf39e044e1ab204460e06e87c6dca2c6319fc69e3,1
0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,1532770951,6046479.0,OUT,0.0,0xd390cbd15f3384056c4e3cb4aaffa2b42a30575a9b65d4b344a6adc043630047,internal,call,0.023987831808271 Ether,1,0xf39e044e1ab204460e06e87c6dca2c6319fc69e3,2
0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,1532781783,6047222.0,OUT,0.0,0x6d0a28b615b63ba541eeefd6cdf3d8d038229f2d0c86b2bdeae68c74decbf63f,internal,call,0.045373447117253 Ether,1,0xf39e044e1ab204460e06e87c6dca2c6319fc69e3,1
0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,1533546090,0.0,OUT,0.0,0x688d5006f1882e6af7c35d6dfc6d41aff00e9be7e272b33f966f16b9a047b770,internal,call,0.225736975695392 Ether,1,0xf39e044e1ab204460e06e87c6dca2c6319fc69e3,1
0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,1532930817,0.0,OUT,0.0,0x00e05599994867a51476b2c157fa54441f7602e19c82cd6024991a86bda1408d,internal,call,0.006004176189032 Ether,1,0xf39e044e1ab204460e06e87c6dca2c6319fc69e3,1
0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,1532775886,6046830.0,OUT,0.0,0x23bcef518ad51a6d7ebaab2d626cef228b07afa3e05c685dc0950b64e397d24b,internal,call,0.015927419083459 Ether,1,0xf39e044e1ab204460e06e87c6dca2c6319fc69e3,1
0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,1532838498,0.0,OUT,0.0,0xaf5a907a9ee71757ab47ed7695f50ccb8b15f0e79abf7df40424ac99406af3af,internal,call,0.010311780228068 Ether,1,0xf39e044e1ab204460e06e87c6dca2c6319fc69e3,1
0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,1532759969,0.0,OUT,0.0,0xc00b2943dad609d3ac8c204ef44353cdeb77a55bebcac74c8dcbf55a60a334fc,internal,call,0.133598381077621 Ether,1,0xf39e044e1ab204460e06e87c6dca2c6319fc69e3,2
0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,1532715683,0.0,OUT,0.0,0x002276b6b24729237adbd1fd28a578c5f6388d4fa3b77a7464012cb486fc94d7,internal,call,0.002724295729644 Ether,1,0xf39e044e1ab204460e06e87c6dca2c6319fc69e3,1
0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,1532714411,0.0,OUT,0.0,0x3dcbc41ba294908e12051d69130c317602b600d5d7109bf9629cae6152bb4f0a,internal,call,0.040381097778752 Ether,1,0xf39e044e1ab204460e06e87c6dca2c6319fc69e3,1
0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,1532750393,0.0,OUT,0.0,0x72e2201dfee9ffdfe47f2d3627459c0c84cfa15e3985fe125ac196a1a269146b,internal,call,0.030426077506142 Ether,1,0xf39e044e1ab204460e06e87c6dca2c6319fc69e3,1
0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,1532718835,6042912.0,OUT,0.0,0x995969ddeaa0540863fb25126467d180eb39e761cc8af9579b22c07f954f04e3,internal,call,0.01139712096192 Ether,1,0xf39e044e1ab204460e06e87c6dca2c6319fc69e3,1
