address,age,block,direction,txFee,txhash,txn_type,type,value,Class,creator,inter_direction
0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,1532957036,6059429.0,OUT,0.0,0x9af13f33a1a4d429beb72cb5ca8f856f1d058059d6779d976e80af4406afd216,internal,call,0.032358515934153 Ether,1,0xf39e044e1ab204460e06e87c6dca2c6319fc69e3,1
0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,1532958009,0.0,OUT,0.0,0x9ca394223ce471d8c6dc1aeaa87137f7ec217a6d4a1aabc0c7eca185a35e37ba,internal,call,0.046879263827004 Ether,1,0xf39e044e1ab204460e06e87c6dca2c6319fc69e3,1
0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,1532950512,6058986.0,OUT,0.0,0xde2e71d1df9cb0d8180c10566d1cb6ece58aedfc572049ee595ef903c68aefa4,internal,call,0.133923178743655 Ether,1,0xf39e044e1ab204460e06e87c6dca2c6319fc69e3,2
0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,1532724373,0.0,OUT,0.0,0x6ff5a227d920444fbd8df64aaba3b32165fb1e0ef778a1478142ae668a12abec,internal,call,5.776538706838534 Ether,1,0xf39e044e1ab204460e06e87c6dca2c6319fc69e3,1
0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,1532739665,0.0,OUT,0.0,0x0e291de1f0c11c30633efca46a0f429bad2feb5e63cd54d72438507c323d2c65,internal,call,1.236198866468731 Ether,1,0xf39e044e1ab204460e06e87c6dca2c6319fc69e3,1
0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,1532755941,6045443.0,OUT,0.0,0x94c0804f1a0bb99780959b84e76407039bbd1d91f31fa2c75a21ff41e37d72b7,internal,call,0.334973957940383 Ether,1,0xf39e044e1ab204460e06e87c6dca2c6319fc69e3,1
0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,1532741247,0.0,OUT,0.0,0x4dd1035e46d7db278169e3dcf48f5ab26f3f2c5991d66d288f8ee3442293d099,internal,call,0.359219379305386 Ether,1,0xf39e044e1ab204460e06e87c6dca2c6319fc69e3,1
0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,1532759820,0.0,OUT,0.0,0x40bcaf3002697456aeae2fc0f6cd83c81676f9f4e272a76db240e1f498e22062,internal,call,0.221223903392127 Ether,1,0xf39e044e1ab204460e06e87c6dca2c6319fc69e3,1
0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,1532730729,6043700.0,OUT,0.0,0xabea1dd28a54bd18cc4ff06966892be84b383b66838550607ca24ee29d3cbaca,internal,call,0.238614311268974 Ether,1,0xf39e044e1ab204460e06e87c6dca2c6319fc69e3,1
0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,1532729061,6043587.0,OUT,0.0,0x47c33e9e0ec6d47ff814c987bb46a76a08f1451e7c30f2f9ffbe96a42a082d43,internal,call,0.247588479588408 Ether,1,0xf39e044e1ab204460e06e87c6dca2c6319fc69e3,1
0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,1532735696,6044076.0,OUT,0.0,0x6048f28a5277921e1a55ee52489e9eea7c0d691041dee8616229f47cc2263703,internal,call,0.435432001066293 Ether,1,0xf39e044e1ab204460e06e87c6dca2c6319fc69e3,1
