address,age,block,direction,txFee,txhash,txn_type,type,value,Class,creator,inter_direction
0xa3c1e324ca1ce40db73ed6026c4a177f099b5770,1545467863,0.0,OUT,0.0,0xb71d380f84c1058f9a2135c89ffeec5666697da81519ccfded7a5f5a8d6fe702,internal,create,0 Ether,0,0xf8929d90db92986660526fd006a7195219ed2383,2
